"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901987","regulation of cell cycle phase transition","80/1618","416/14562",0.192307692307692,1.73076923076923,5.34639077628337,5.57010632178149e-07,7.73673485771547e-05,7.27195796989395e-05,"SIX3/EZH2/CDKN2A/CDK6/CDCA8/CDC20/TICRR/EGFR/STK38/CCNE1/TTK/PLK1/RRM2/KIF14/CENPF/FBXO5/CDC7/MTBP/CLSPN/RBL1/BLM/BIRC5/FAM83D/SPC24/BARD1/BUB1B/CDT1/ORC1/GTPBP4/LYN/PINX1/AVEN/DLGAP5/UBE2C/HASPIN/TERT/NDC80/ANLN/BUB1/RNF168/DPF3/CHEK1/MSH2/CPSF3/MAD2L1/TRIP13/PRKDC/CDC45/RAD51/AURKA/AURKB/E2F7/CDC25A/NUF2/KNL1/NBN/ZW10/CDK1/RFWD3/H2AX/RHNO1/E2F1/CHMP4C/CCNQ/HUS1B/ATAD5/DBF4/GPNMB/MAD2L2/USP28/INCENP/SASS6/ADAM17/CENPE/CDK18/CDKN2C/SKA1/SKA3/SMARCC1/FANCD2",80
"GO:1905820","positive regulation of chromosome separation","15/1618","33/14562",0.454545454545455,4.09090909090909,6.28457549079839,6.72762793097108e-07,9.11089012551759e-05,8.56356218476504e-05,"CDCA8/CDC20/NCAPG2/NCAPD2/BIRC5/PLSCR1/NCAPH/DLGAP5/UBE2C/NCAPG/AURKB/SMC2/INCENP/SKA1/SKA3",15
"GO:0033045","regulation of sister chromatid segregation","30/1618","105/14562",0.285714285714286,2.57142857142857,5.71348131733406,7.16440036252603e-07,9.46574555214719e-05,8.89710001374541e-05,"CDCA8/CDC20/TTK/PLK1/CENPF/FBXO5/BIRC5/SPC24/BUB1B/DLGAP5/UBE2C/HASPIN/NDC80/BUB1/DPF3/MAD2L1/TRIP13/AURKB/NUF2/KNL1/ZW10/CDK1/MAD2L2/INCENP/CENPE/SKA1/RMI2/SKA3/SMARCC1/HNRNPU",30
"GO:0007093","mitotic cell cycle checkpoint signaling","35/1618","133/14562",0.263157894736842,2.36842105263158,5.60503150752383,7.72378460839627e-07,9.9575725647979e-05,9.35938099276691e-05,"CDCA8/CDC20/TICRR/TTK/PLK1/CENPF/CLSPN/BLM/BIRC5/SPC24/BARD1/BUB1B/ORC1/HASPIN/NDC80/BUB1/CHEK1/MSH2/MAD2L1/TRIP13/PRKDC/AURKB/NUF2/KNL1/NBN/ZW10/CDK1/RFWD3/CHMP4C/HUS1B/MAD2L2/INCENP/SKA1/SKA3/FANCD2",35
"GO:0006261","DNA-templated DNA replication","40/1618","162/14562",0.246913580246914,2.22222222222222,5.53066106406418,7.90429426410023e-07,9.9575725647979e-05,9.35938099276691e-05,"MCM10/TICRR/CCNE1/CDK2AP1/FBXO5/CDC7/BLM/MMS22L/RECQL/RFC4/BARD1/CDT1/EXO1/ORC1/RFC2/FBH1/PRIM2/GINS1/MCM7/MCM2/PRKDC/CDC45/RAD51/SSBP1/CHRAC1/E2F7/NBN/CDK1/RFWD3/POLE3/GMNN/MCM8/ATAD5/GINS4/DBF4/DDX11/MCM6/POLD1/E2F8/MCM5",40
"GO:2001251","negative regulation of chromosome organization","28/1618","95/14562",0.294736842105263,2.65263157894737,5.71346033213078,8.3529467722014e-07,0.000102836165147761,9.66583816677947e-05,"CDCA8/CDC20/TTK/PLK1/CENPF/FBXO5/BIRC5/SPC24/BUB1B/PINX1/HASPIN/NDC80/BUB1/MAD2L1/TRIP13/PIF1/AURKB/NUF2/KNL1/NBN/ZW10/MAD2L2/INCENP/BAZ1B/PML/SKA1/SKA3/HNRNPU",28
"GO:1901990","regulation of mitotic cell cycle phase transition","64/1618","313/14562",0.204472843450479,1.84025559105431,5.31302664506211,8.69125072745456e-07,0.000104623344868047,9.83381982893514e-05,"EZH2/CDKN2A/CDK6/CDCA8/CDC20/TICRR/EGFR/CCNE1/TTK/PLK1/RRM2/KIF14/CENPF/FBXO5/CDC7/MTBP/CLSPN/RBL1/BLM/BIRC5/SPC24/BARD1/BUB1B/ORC1/GTPBP4/PINX1/AVEN/DLGAP5/UBE2C/HASPIN/TERT/NDC80/ANLN/BUB1/DPF3/CHEK1/CPSF3/MAD2L1/TRIP13/PRKDC/AURKA/AURKB/E2F7/CDC25A/NUF2/KNL1/NBN/ZW10/CDK1/RFWD3/E2F1/CHMP4C/HUS1B/ATAD5/GPNMB/MAD2L2/INCENP/SASS6/ADAM17/CENPE/CDKN2C/SKA1/SKA3/SMARCC1",64
"GO:0006260","DNA replication","58/1618","275/14562",0.210909090909091,1.89818181818182,5.31631482564164,9.88711020780691e-07,0.000116431469555848,0.000109436961270394,"NASP/RBMS1/NFIB/MCM10/TICRR/EGFR/CCNE1/CDK2AP1/STRA8/DSCC1/FBXO5/CDC7/BLM/DNAJC2/MMS22L/RECQL/RFC4/BARD1/CDT1/CCNA2/EXO1/ORC1/GTPBP4/RFC2/FBH1/PRIM2/GINS1/CHEK1/MCM7/MCM2/PRKDC/CDC45/RAD51/SSBP1/CHRAC1/E2F7/CDC25A/SSRP1/NBN/RNASEH1/CDK1/RFWD3/POLE3/GMNN/UCHL5/MCM8/ATAD5/GINS4/DBF4/DDX11/ESCO2/KIN/MCM6/NFIX/RMI2/POLD1/E2F8/MCM5",58
"GO:1901991","negative regulation of mitotic cell cycle phase transition","41/1618","170/14562",0.241176470588235,2.17058823529412,5.42773515223379,1.11870332710879e-06,0.00012753395926648,0.00011987247961524,"EZH2/CDCA8/CDC20/TICRR/TTK/PLK1/CENPF/FBXO5/CLSPN/RBL1/BLM/BIRC5/SPC24/BARD1/BUB1B/ORC1/GTPBP4/PINX1/AVEN/HASPIN/NDC80/BUB1/CHEK1/MAD2L1/TRIP13/PRKDC/AURKB/E2F7/NUF2/KNL1/NBN/ZW10/CDK1/RFWD3/CHMP4C/HUS1B/GPNMB/MAD2L2/INCENP/SKA1/SKA3",41
"GO:0030071","regulation of mitotic metaphase/anaphase transition","27/1618","91/14562",0.296703296703297,2.67032967032967,5.65098594929581,1.13007754195884e-06,0.00012753395926648,0.00011987247961524,"CDCA8/CDC20/TTK/PLK1/CENPF/FBXO5/BIRC5/SPC24/BUB1B/DLGAP5/UBE2C/HASPIN/NDC80/BUB1/DPF3/MAD2L1/TRIP13/AURKB/NUF2/KNL1/ZW10/MAD2L2/INCENP/CENPE/SKA1/SKA3/SMARCC1",27
