"gene_id","gene_name","gene_biotype","baseMean","log2FoldChange","pvalue","padj","direction"
"ENSG00000141198","TOM1L1","protein_coding",1146.24099175309,1.17673089065708,0.000801867098761365,0.00761372810273916,"Higher_in_ER_pos"
"ENSG00000157110","RBPMS","protein_coding",3064.56678821931,1.45358808182764,0.000807156321027125,0.00765247056230909,"Higher_in_ER_pos"
"ENSG00000175567","UCP2","protein_coding",3980.93925047764,1.02322295348208,0.000808245183440899,0.00765770667094649,"Higher_in_ER_pos"
"ENSG00000267206","LCN6","protein_coding",38.789469192221,2.32452239234591,0.000809137269185224,0.00765977903381227,"Higher_in_ER_pos"
"ENSG00000146205","ANO7","protein_coding",608.092155234461,2.04393956740314,0.000811006196982565,0.00766982454218073,"Higher_in_ER_pos"
"ENSG00000137497","NUMA1","protein_coding",36072.6447815039,0.787537830891538,0.000811443190228654,0.00767013747259439,"Higher_in_ER_pos"
"ENSG00000076826","CAMSAP3","protein_coding",3592.37540686781,0.955983051816501,0.000823781118727965,0.00775972393087503,"Higher_in_ER_pos"
"ENSG00000010361","FUZ","protein_coding",1491.67024935958,1.32027785618613,0.000824240011695218,0.0077601972345524,"Higher_in_ER_pos"
"ENSG00000196476","C20orf96","protein_coding",959.711824914302,1.12487600678444,0.000824907339983166,0.00776263150955418,"Higher_in_ER_pos"
"ENSG00000089177","KIF16B","protein_coding",1959.72134450219,1.05969376187406,0.000826301148061904,0.00777189638518849,"Higher_in_ER_pos"
"ENSG00000154099","DNAAF1","protein_coding",817.685810353496,1.1685637054259,0.00082688274686782,0.00777351651634649,"Higher_in_ER_pos"
"ENSG00000171302","CANT1","protein_coding",3517.24592446319,1.30496185798158,0.000828105607110305,0.00778116055369852,"Higher_in_ER_pos"
"ENSG00000166169","POLL","protein_coding",2082.97284061493,0.776233726833831,0.000832700841748907,0.00780888344928975,"Higher_in_ER_pos"
"ENSG00000148399","DPH7","protein_coding",2275.40125975784,0.838556396982195,0.000845835399857482,0.00791641904548723,"Higher_in_ER_pos"
"ENSG00000170324","FRMPD2","protein_coding",59.1227074067949,1.94227899563171,0.000852192538650837,0.00796806317527297,"Higher_in_ER_pos"
"ENSG00000134201","GSTM5","protein_coding",117.174648663728,1.73666944764977,0.000852938904342513,0.00797111702434268,"Higher_in_ER_pos"
"ENSG00000183317","EPHA10","protein_coding",672.364656846524,1.23551529863224,0.000871324557374932,0.00810089061556471,"Higher_in_ER_pos"
"ENSG00000119559","C19orf25","protein_coding",1853.26893661417,0.528184070997474,0.000878461508933483,0.00815346239230051,"Higher_in_ER_pos"
"ENSG00000183628","DGCR6","protein_coding",710.559034185726,1.35456088919758,0.000903815259582941,0.00834798238301558,"Higher_in_ER_pos"
"ENSG00000185043","CIB1","protein_coding",2226.41615305488,0.911335011631226,0.000907526769629928,0.00837411727661435,"Higher_in_ER_pos"
"ENSG00000181092","ADIPOQ","protein_coding",1066.97766907267,1.84017964309241,0.000911034873309611,0.00839242200291879,"Higher_in_ER_pos"
"ENSG00000135111","TBX3","protein_coding",3542.10806240901,1.9941794173191,0.000912733478212776,0.0083976786585565,"Higher_in_ER_pos"
"ENSG00000198208","RPS6KL1","protein_coding",869.055953762799,1.29231197507299,0.000918654095374308,0.0084358033226103,"Higher_in_ER_pos"
"ENSG00000198569","SLC34A3","protein_coding",127.981442740831,1.66088137140198,0.000921425591396962,0.00845307825151126,"Higher_in_ER_pos"
"ENSG00000119943","PYROXD2","protein_coding",1031.85459777705,1.19345218213127,0.000925828781688243,0.00848527440360025,"Higher_in_ER_pos"
"ENSG00000108963","DPH1","protein_coding",3283.01503457848,0.686129240283943,0.000926498987155143,0.00848732067828083,"Higher_in_ER_pos"
"ENSG00000174945","AMZ1","protein_coding",511.818369177787,1.3390351872953,0.00093058208318404,0.00850830705809578,"Higher_in_ER_pos"
"ENSG00000130054","NALF2","protein_coding",135.685761119559,2.17946455163929,0.000931653064240522,0.00851399985078321,"Higher_in_ER_pos"
"ENSG00000110484","SCGB2A2","protein_coding",3097.83700615682,4.69297926556647,0.00093579649918091,0.00854364207665648,"Higher_in_ER_pos"
"ENSG00000139797","RNF113B","protein_coding",84.3248444408209,1.5075374629089,0.000940701969004939,0.00857297143717326,"Higher_in_ER_pos"
"ENSG00000103044","HAS3","protein_coding",202.646724854644,1.00946391597172,0.000942664730271113,0.0085857089821815,"Higher_in_ER_pos"
"ENSG00000165338","HECTD2","protein_coding",801.056883576132,1.2872914809297,0.000963334380271438,0.00875716605139043,"Higher_in_ER_pos"
"ENSG00000185352","HS6ST3","protein_coding",122.379226190548,2.49651542668358,0.000965680374008718,0.00877429201072993,"Higher_in_ER_pos"
"ENSG00000099769","IGFALS","protein_coding",423.565613392891,1.74194821845299,0.000974159398222888,0.00884598906261923,"Higher_in_ER_pos"
"ENSG00000106211","HSPB1","protein_coding",15590.6894535182,1.57451410028892,0.000974502849868322,0.00884598906261923,"Higher_in_ER_pos"
"ENSG00000180818","HOXC10","protein_coding",809.306080193706,1.77999569783747,0.000978801154155218,0.0088807615467786,"Higher_in_ER_pos"
"ENSG00000102796","DHRS12","protein_coding",532.002194606392,0.957975606409386,0.000982599227003765,0.00890671089298401,"Higher_in_ER_pos"
"ENSG00000069399","BCL3","protein_coding",3616.55352185864,1.00876863121056,0.000986436712771667,0.00893527730373566,"Higher_in_ER_pos"
"ENSG00000142252","GEMIN7","protein_coding",792.768969709184,0.89559611939868,0.000989819172752007,0.00895505768964298,"Higher_in_ER_pos"
"ENSG00000212864","RNF208","protein_coding",544.236126236405,1.34215814888001,0.000989702482571652,0.00895505768964298,"Higher_in_ER_pos"
"ENSG00000104964","TLE5","protein_coding",19730.9010994762,0.895098190924464,0.000996503829634105,0.00899838693521239,"Higher_in_ER_pos"
"ENSG00000266173","STRADA","protein_coding",2216.75137615688,0.806921618997938,0.00102181516719164,0.00916592821207809,"Higher_in_ER_pos"
"ENSG00000187980","PLA2G2C","protein_coding",172.885668791958,0.990566412923716,0.00102894965378497,0.00921686505913986,"Higher_in_ER_pos"
"ENSG00000255587","RAB44","protein_coding",18.9197051898439,1.61917472255464,0.00103511791361049,0.0092677459592,"Higher_in_ER_pos"
"ENSG00000159761","C16orf86","protein_coding",162.140301540109,0.89111727092175,0.00103740547329578,0.00928385011210501,"Higher_in_ER_pos"
"ENSG00000061455","PRDM6","protein_coding",123.096927620798,1.54234201495161,0.0010417198708275,0.0093180689340623,"Higher_in_ER_pos"
"ENSG00000103197","TSC2","protein_coding",22985.1986189477,0.914572897585466,0.00104730239457918,0.00935918704614523,"Higher_in_ER_pos"
"ENSG00000166821","PEX11A","protein_coding",588.827643640535,0.808487819212612,0.00105744596688569,0.0094409491824914,"Higher_in_ER_pos"
"ENSG00000081791","DELE1","protein_coding",1481.56225680868,0.879575955900548,0.00106508758677123,0.00948806696234161,"Higher_in_ER_pos"
"ENSG00000161999","JMJD8","protein_coding",4519.21344572453,0.849932502612755,0.00107989559457863,0.00959626454892287,"Higher_in_ER_pos"
"ENSG00000108349","CASC3","protein_coding",3883.96859909027,1.13977029101772,0.00108113000170592,0.00960274028643376,"Higher_in_ER_pos"
"ENSG00000158423","RIBC1","protein_coding",127.227587796562,1.01970925020533,0.00108464484938779,0.00962495592984774,"Higher_in_ER_pos"
"ENSG00000174697","LEP","protein_coding",115.278694968035,1.18427181646891,0.00109397090563447,0.00968960237779781,"Higher_in_ER_pos"
"ENSG00000109101","FOXN1","protein_coding",30.8303647618986,2.30048937236461,0.00109701010921996,0.00970746597114961,"Higher_in_ER_pos"
"ENSG00000151612","ZNF827","protein_coding",4013.85422415628,0.737959247565816,0.00109694446939093,0.00970746597114961,"Higher_in_ER_pos"
