"missing_transcript_id"
"ENST00000707391.1"
"ENST00000672546.1"
"ENST00000707384.1"
"ENST00000707385.1"
"ENST00000707390.1"
"ENST00000707357.1"
"ENST00000707356.1"
"ENST00000707362.1"
"ENST00000707366.1"
"ENST00000707364.1"
"ENST00000707367.1"
"ENST00000672964.1"
"ENST00000707368.1"
"ENST00000672946.1"
"ENST00000707369.1"
"ENST00000707358.1"
"ENST00000707371.1"
"ENST00000707421.1"
"ENST00000707365.1"
"ENST00000707370.1"
"ENST00000707363.1"
"ENST00000707426.1"
"ENST00000707425.1"
"ENST00000707423.1"
"ENST00000707424.1"
"ENST00000707373.1"
"ENST00000707355.1"
"ENST00000707375.1"
"ENST00000707374.1"
"ENST00000707378.1"
"ENST00000707377.1"
"ENST00000707382.1"
"ENST00000707380.1"
"ENST00000707383.1"
"ENST00000707422.1"
"ENST00000707376.1"
"ENST00000707372.1"
"ENST00000707379.1"
"ENST00000707399.1"
"ENST00000707397.1"
"ENST00000707398.1"
"ENST00000707396.1"
"ENST00000707381.1"
"ENST00000707522.1"
"ENST00000707524.1"
"ENST00000707520.1"
"ENST00000707519.1"
"ENST00000707521.1"
"ENST00000707525.1"
"ENST00000707523.1"
"ENST00000707527.1"
"ENST00000707529.1"
"ENST00000707526.1"
"ENST00000707528.1"
"ENST00000707530.1"
"ENST00000707531.1"
"ENST00000707536.1"
"ENST00000707534.1"
"ENST00000707533.1"
"ENST00000707537.1"
"ENST00000707538.1"
"ENST00000707539.1"
"ENST00000713541.1"
"ENST00000710277.1"
"ENST00000710279.1"
"ENST00000707543.1"
"ENST00000707535.1"
"ENST00000707542.1"
"ENST00000707541.1"
"ENST00000707546.1"
"ENST00000707540.1"
"ENST00000707547.1"
"ENST00000713539.1"
"ENST00000707544.1"
"ENST00000707545.1"
"ENST00000707552.1"
"ENST00000707558.1"
"ENST00000707559.1"
"ENST00000707560.1"
"ENST00000713540.1"
"ENST00000713538.1"
"ENST00000707551.1"
"ENST00000710275.1"
"ENST00000710278.1"
"ENST00000707550.1"
"ENST00000707567.1"
"ENST00000707573.1"
"ENST00000707572.1"
"ENST00000707571.1"
"ENST00000707575.1"
"ENST00000707574.1"
"ENST00000707590.1"
"ENST00000710276.1"
"ENST00000707570.1"
"ENST00000707593.1"
"ENST00000707591.1"
"ENST00000707589.1"
"ENST00000707601.1"
"ENST00000707598.1"
"ENST00000707599.1"
"ENST00000707597.1"
"ENST00000707602.1"
"ENST00000707569.1"
"ENST00000627553.2"
"ENST00000707600.1"
"ENST00000630375.2"
"ENST00000707592.1"
"ENST00000629515.2"
"ENST00000625808.1"
"ENST00000626295.1"
"ENST00000627713.2"
"ENST00000627464.1"
"ENST00000628217.2"
"ENST00000627413.2"
"ENST00000631317.2"
"ENST00000628783.2"
"ENST00000631251.2"
"ENST00000630161.2"
"ENST00000626957.2"
"ENST00000628315.1"
"ENST00000626446.1"
"ENST00000627346.1"
"ENST00000626182.1"
"ENST00000628134.1"
"ENST00000631077.1"
"ENST00000625206.2"
"ENST00000626912.1"
"ENST00000626671.1"
"ENST00000627461.1"
"ENST00000626698.1"
"ENST00000630190.1"
"ENST00000626461.1"
"ENST00000629698.1"
"ENST00000627160.1"
"ENST00000629245.3"
"ENST00000627374.3"
"ENST00000628303.1"
"ENST00000628182.3"
"ENST00000625211.2"
"ENST00000626413.3"
"ENST00000673158.1"
"ENST00000673382.1"
"ENST00000672102.1"
"ENST00000671802.1"
"ENST00000672834.1"
"ENST00000671936.1"
"ENST00000671962.1"
"ENST00000672865.1"
"ENST00000672230.1"
"ENST00000673523.1"
"ENST00000672386.1"
"ENST00000672096.1"
"ENST00000673377.1"
"ENST00000672254.1"
"ENST00000671857.1"
"ENST00000673407.1"
"ENST00000671861.1"
"ENST00000672624.1"
"ENST00000673579.1"
"ENST00000672611.1"
"ENST00000672421.1"
"ENST00000673478.1"
"ENST00000672782.1"
"ENST00000671865.1"
"ENST00000672060.1"
"ENST00000672004.1"
"ENST00000673372.1"
"ENST00000671968.1"
"ENST00000671826.1"
"ENST00000672297.1"
"ENST00000672248.1"
"ENST00000673318.1"
"ENST00000672948.1"
"ENST00000671919.1"
"ENST00000671834.1"
"ENST00000671801.1"
"ENST00000672184.1"
"ENST00000671729.1"
"ENST00000672909.1"
"ENST00000673068.1"
"ENST00000672540.1"
"ENST00000672473.1"
"ENST00000672949.1"
"ENST00000673022.1"
"ENST00000671920.1"
"ENST00000671738.1"
"ENST00000672447.1"
"ENST00000672115.1"
"ENST00000672500.1"
"ENST00000673569.1"
"ENST00000672753.1"
"ENST00000672174.1"
"ENST00000672727.1"
"ENST00000673383.1"
"ENST00000673202.1"
"ENST00000673292.1"
"ENST00000672644.1"
"ENST00000673552.1"
"ENST00000673093.1"
"ENST00000671934.1"
"ENST00000673190.1"
"ENST00000671973.1"
"ENST00000672848.1"
"ENST00000671752.1"
"ENST00000673180.1"
"ENST00000673065.1"
"ENST00000673036.1"
"ENST00000671988.1"
"ENST00000672361.1"
"ENST00000672507.1"
"ENST00000673031.1"
"ENST00000673260.1"
"ENST00000671945.1"
"ENST00000673375.1"
"ENST00000672891.1"
"ENST00000673059.1"
"ENST00000673359.1"
"ENST00000673486.1"
"ENST00000672180.1"
"ENST00000672495.1"
"ENST00000672372.1"
"ENST00000671862.1"
"ENST00000672954.1"
"ENST00000673288.1"
"ENST00000672192.1"
"ENST00000672120.1"
"ENST00000671993.1"
"ENST00000672235.1"
"ENST00000673268.1"
"ENST00000672694.1"
"ENST00000672541.1"
"ENST00000673209.1"
"ENST00000672888.1"
"ENST00000672776.1"
"ENST00000672242.1"
"ENST00000639310.1"
"ENST00000710319.1"
"ENST00000626471.1"
"ENST00000627288.1"
"ENST00000629302.2"
"ENST00000645766.1"
"ENST00000628693.2"
"ENST00000625523.2"
"ENST00000627903.2"
"ENST00000630425.2"
"ENST00000631353.1"
"ENST00000626327.2"
"ENST00000629360.3"
"ENST00000637604.1"
"ENST00000625820.2"
"ENST00000637139.1"
"ENST00000636262.1"
"ENST00000636590.2"
"ENST00000636338.1"
"ENST00000636832.1"
"ENST00000636156.1"
"ENST00000629127.1"
"ENST00000710435.1"
"ENST00000710436.1"
"ENST00000639060.1"
"ENST00000636256.2"
"ENST00000710434.1"
"ENST00000637517.3"
"ENST00000710433.1"
"ENST00000630166.2"
"ENST00000629235.1"
"ENST00000627758.2"
"ENST00000628865.2"
"ENST00000628249.1"
"ENST00000628950.1"
"ENST00000628583.1"
"ENST00000629491.2"
"ENST00000629701.2"
"ENST00000629994.2"
"ENST00000630604.1"
"ENST00000630090.1"
"ENST00000627647.2"
"ENST00000625669.2"
"ENST00000630979.3"
"ENST00000629975.2"
"ENST00000626118.2"
"ENST00000629522.2"
"ENST00000631196.3"
"ENST00000627260.1"
"ENST00000629488.1"
"ENST00000639948.1"
"ENST00000629468.2"
"ENST00000628986.1"
"ENST00000625844.1"
"ENST00000629980.2"
"ENST00000631188.2"
"ENST00000629007.1"
"ENST00000625378.1"
"ENST00000630619.2"
"ENST00000628258.2"
"ENST00000626704.1"
"ENST00000626663.3"
"ENST00000627396.2"
"ENST00000630633.2"
"ENST00000626635.1"
"ENST00000629510.2"
"ENST00000625797.1"
"ENST00000628319.1"
"ENST00000626303.2"
"ENST00000628561.1"
"ENST00000626433.1"
"ENST00000631348.1"
"ENST00000630074.1"
"ENST00000629578.3"
"ENST00000629119.2"
"ENST00000625213.2"
"ENST00000627384.2"
"ENST00000625958.1"
"ENST00000626857.1"
"ENST00000626121.2"
"ENST00000627193.1"
"ENST00000628678.2"
"ENST00000630460.3"
"ENST00000627962.2"
"ENST00000630700.2"
"ENST00000626079.2"
"ENST00000628339.2"
"ENST00000630465.2"
"ENST00000626744.2"
"ENST00000630344.2"
"ENST00000626597.2"
"ENST00000629604.1"
"ENST00000626661.1"
"ENST00000625786.2"
"ENST00000626867.1"
"ENST00000630697.1"
"ENST00000630997.2"
"ENST00000627083.2"
"ENST00000629431.2"
"ENST00000625979.2"
"ENST00000625489.1"
"ENST00000627959.1"
"ENST00000625425.2"
"ENST00000626271.3"
"ENST00000627289.1"
"ENST00000710350.1"
"ENST00000710349.1"
"ENST00000645810.3"
"ENST00000644422.3"
"ENST00000639903.1"
"ENST00000640394.1"
"ENST00000640785.1"
"ENST00000638332.1"
"ENST00000639433.1"
"ENST00000640398.1"
"ENST00000638602.1"
"ENST00000639518.1"
"ENST00000639780.1"
"ENST00000638194.1"
"ENST00000639874.2"
"ENST00000639978.1"
"ENST00000638969.1"
"ENST00000639430.1"
"ENST00000638746.1"
"ENST00000639010.1"
"ENST00000640375.1"
"ENST00000638181.1"
"ENST00000639043.1"
"ENST00000638765.1"
"ENST00000640053.1"
"ENST00000639834.1"
"ENST00000640396.1"
"ENST00000639329.1"
"ENST00000639289.1"
"ENST00000639136.2"
"ENST00000638558.1"
"ENST00000639003.1"
"ENST00000640833.1"
"ENST00000639804.1"
"ENST00000640564.2"
"ENST00000650672.1"
"ENST00000639609.2"
"ENST00000640270.1"
"ENST00000650894.1"
"ENST00000639387.1"
"ENST00000638427.2"
"ENST00000639647.1"
"ENST00000638657.1"
"ENST00000640133.4"
"ENST00000638480.1"
"ENST00000640620.2"
"ENST00000640825.1"
"ENST00000640112.1"
"ENST00000638377.1"
"ENST00000639021.2"
"ENST00000638556.1"
"ENST00000640677.1"
"ENST00000638943.1"
"ENST00000639993.1"
"ENST00000638662.1"
"ENST00000639509.1"
"ENST00000639692.2"
"ENST00000640284.1"
"ENST00000639962.1"
"ENST00000639670.2"
"ENST00000639889.1"
"ENST00000710438.1"
"ENST00000643490.2"
"ENST00000715685.1"
"ENST00000707634.1"
"ENST00000707637.1"
"ENST00000707636.1"
"ENST00000707635.1"
"ENST00000707638.1"
"ENST00000707643.1"
"ENST00000707640.1"
"ENST00000707639.1"
"ENST00000707641.1"
"ENST00000707642.1"
"ENST00000707644.1"
"ENST00000707653.1"
"ENST00000707651.1"
"ENST00000707648.1"
"ENST00000707647.1"
"ENST00000707654.1"
"ENST00000707652.1"
"ENST00000707655.1"
"ENST00000707656.1"
"ENST00000707650.1"
"ENST00000707649.1"
"ENST00000707658.1"
"ENST00000707659.1"
"ENST00000707661.1"
"ENST00000707657.1"
"ENST00000643843.1"
"ENST00000642282.1"
"ENST00000647040.1"
"ENST00000644703.1"
"ENST00000647114.1"
"ENST00000646332.1"
"ENST00000707660.1"
"ENST00000644756.2"
"ENST00000642513.1"
"ENST00000643226.2"
"ENST00000643420.1"
"ENST00000644776.1"
"ENST00000646203.1"
"ENST00000642674.1"
"ENST00000644220.1"
"ENST00000645343.1"
"ENST00000642876.1"
"ENST00000647502.1"
"ENST00000646721.1"
"ENST00000646770.1"
"ENST00000642988.1"
"ENST00000644503.1"
"ENST00000645811.1"
"ENST00000645241.1"
"ENST00000647212.1"
"ENST00000645059.1"
"ENST00000644492.2"
"ENST00000642698.1"
"ENST00000643503.2"
"ENST00000644083.4"
"ENST00000628001.2"
"ENST00000627677.2"
"ENST00000625208.2"
"ENST00000629025.2"
"ENST00000625391.2"
"ENST00000631108.2"
"ENST00000627022.1"
"ENST00000630838.2"
"ENST00000627890.1"
"ENST00000628081.2"
"ENST00000628816.2"
"ENST00000625911.1"
"ENST00000625549.2"
"ENST00000625863.1"
"ENST00000629099.1"
"ENST00000630873.1"
"ENST00000628256.2"
"ENST00000627508.1"
"ENST00000626401.2"
"ENST00000629832.3"
"ENST00000643427.1"
"ENST00000642176.1"
"ENST00000647197.1"
"ENST00000644988.1"
"ENST00000647070.1"
"ENST00000646614.1"
"ENST00000644899.1"
"ENST00000645304.1"
"ENST00000646194.1"
"ENST00000646442.2"
"ENST00000645126.2"
"ENST00000644401.1"
"ENST00000646498.1"
"ENST00000642253.1"
"ENST00000645926.1"
"ENST00000642731.1"
"ENST00000643563.1"
"ENST00000646946.1"
"ENST00000646095.1"
"ENST00000644272.1"
"ENST00000644394.1"
"ENST00000646018.1"
"ENST00000645225.1"
"ENST00000643629.1"
"ENST00000647066.1"
"ENST00000642921.1"
"ENST00000645267.1"
"ENST00000645018.2"
"ENST00000647253.1"
"ENST00000644558.1"
"ENST00000647339.1"
"ENST00000645049.1"
"ENST00000645209.1"
"ENST00000642910.1"
"ENST00000644981.1"
"ENST00000645737.1"
"ENST00000647100.1"
"ENST00000646867.1"
"ENST00000642203.1"
"ENST00000645769.1"
"ENST00000643771.1"
"ENST00000647537.1"
"ENST00000645359.1"
"ENST00000646450.1"
"ENST00000644346.1"
"ENST00000647071.1"
"ENST00000644353.1"
"ENST00000645219.1"
"ENST00000645593.1"
"ENST00000646373.1"
"ENST00000647147.1"
"ENST00000643170.1"
"ENST00000642848.1"
"ENST00000644012.1"
"ENST00000646951.1"
"ENST00000643959.1"
"ENST00000627201.1"
"ENST00000626511.1"
"ENST00000625422.2"
"ENST00000627589.2"
"ENST00000629459.2"
"ENST00000627156.2"
"ENST00000642485.1"
"ENST00000647376.1"
"ENST00000645740.1"
"ENST00000643899.1"
"ENST00000629379.3"
"ENST00000626497.2"
"ENST00000646526.3"
"ENST00000643394.1"
"ENST00000644626.1"
"ENST00000642858.1"
"ENST00000644466.1"
"ENST00000645709.1"
"ENST00000644897.1"
"ENST00000647090.1"
"ENST00000643521.1"
"ENST00000645536.1"
"ENST00000644679.1"
"ENST00000645217.2"
"ENST00000644361.1"
"ENST00000646542.1"
"ENST00000645930.1"
"ENST00000645466.1"
"ENST00000642552.1"
"ENST00000642758.1"
"ENST00000626409.2"
"ENST00000630337.2"
"ENST00000627004.1"
"ENST00000631019.1"
"ENST00000627517.2"
"ENST00000631045.2"
"ENST00000627858.1"
"ENST00000627641.2"
"ENST00000629627.1"
"ENST00000630364.1"
"ENST00000627752.2"
"ENST00000625394.3"
"ENST00000629532.2"
"ENST00000627845.1"
"ENST00000642433.1"
"ENST00000644271.1"
"ENST00000642976.1"
"ENST00000644414.1"
"ENST00000646037.1"
"ENST00000643844.1"
"ENST00000646353.1"
"ENST00000644202.1"
"ENST00000642215.1"
"ENST00000625494.1"
"ENST00000643133.1"
"ENST00000644726.1"
"ENST00000646937.1"
"ENST00000645364.1"
"ENST00000646026.1"
"ENST00000646325.1"
"ENST00000646824.1"
"ENST00000645275.1"
"ENST00000644601.1"
"ENST00000643622.1"
"ENST00000645230.1"
"ENST00000642239.1"
"ENST00000643419.1"
"ENST00000644190.1"
"ENST00000643675.1"
"ENST00000644990.1"
"ENST00000644849.1"
"ENST00000645157.1"
"ENST00000628172.3"
"ENST00000642993.1"
"ENST00000647222.1"
"ENST00000645867.1"
"ENST00000645200.1"
"ENST00000644620.1"
"ENST00000644566.1"
"ENST00000646524.1"
"ENST00000646568.3"
"ENST00000644602.1"
"ENST00000642313.1"
"ENST00000629892.1"
"ENST00000626437.1"
"ENST00000642621.1"
"ENST00000626956.1"
"ENST00000626630.2"
"ENST00000628995.3"
"ENST00000630464.2"
"ENST00000625592.3"
"ENST00000627775.2"
"ENST00000626149.1"
"ENST00000631063.1"
"ENST00000625939.2"
"ENST00000627473.1"
"ENST00000627705.2"
"ENST00000629073.1"
"ENST00000631233.2"
"ENST00000627272.3"
"ENST00000627745.2"
"ENST00000626748.2"
"ENST00000630091.1"
"ENST00000626379.1"
"ENST00000625785.1"
"ENST00000627547.2"
"ENST00000629749.1"
"ENST00000626185.1"
"ENST00000628744.3"
"ENST00000643336.1"
"ENST00000644407.1"
"ENST00000642380.1"
"ENST00000646982.1"
"ENST00000647440.1"
"ENST00000642521.1"
"ENST00000647164.1"
"ENST00000646885.1"
"ENST00000644226.1"
"ENST00000643791.1"
"ENST00000643383.1"
"ENST00000646030.2"
"ENST00000643914.1"
"ENST00000642918.1"
"ENST00000646850.1"
"ENST00000644115.1"
"ENST00000645332.1"
"ENST00000645537.2"
"ENST00000643169.1"
"ENST00000645019.1"
"ENST00000646132.1"
"ENST00000643163.1"
"ENST00000642736.1"
"ENST00000647451.1"
"ENST00000645347.1"
"ENST00000650002.1"
"ENST00000643983.1"
"ENST00000710693.1"
"ENST00000710692.1"
"ENST00000646218.1"
"ENST00000644212.1"
"ENST00000643588.1"
"ENST00000647122.2"
"ENST00000645476.1"
"ENST00000625909.1"
"ENST00000644729.1"
"ENST00000710601.1"
"ENST00000710599.1"
"ENST00000710595.1"
"ENST00000710581.1"
"ENST00000710594.1"
"ENST00000710593.1"
"ENST00000710582.1"
"ENST00000710592.1"
"ENST00000643730.2"
"ENST00000710478.1"
"ENST00000644369.2"
"ENST00000642375.2"
"ENST00000647327.2"
"ENST00000644235.2"
"ENST00000643038.2"
"ENST00000672080.2"
"ENST00000647229.2"
"ENST00000672721.1"
"ENST00000710596.1"
"ENST00000710597.1"
"ENST00000710479.1"
"ENST00000642583.1"
"ENST00000646280.2"
"ENST00000643138.1"
"ENST00000646676.2"
"ENST00000643701.1"
"ENST00000645584.1"
"ENST00000644660.1"
"ENST00000643858.1"
"ENST00000644048.1"
"ENST00000644891.1"
"ENST00000644691.1"
"ENST00000710598.1"
"ENST00000710600.1"
"ENST00000645965.1"
"ENST00000643145.1"
"ENST00000643213.1"
"ENST00000642396.2"
"ENST00000646257.1"
"ENST00000710603.1"
"ENST00000647024.2"
"ENST00000710602.1"
"ENST00000645133.1"
"ENST00000710487.1"
"ENST00000647521.1"
"ENST00000647062.1"
"ENST00000644343.1"
"ENST00000646455.1"
"ENST00000645610.1"
"ENST00000710604.1"
"ENST00000647138.1"
"ENST00000642147.1"
"ENST00000644286.1"
"ENST00000644280.1"
"ENST00000647012.1"
"ENST00000646772.2"
"ENST00000710605.1"
"ENST00000642832.1"
"ENST00000647449.1"
"ENST00000645325.2"
"ENST00000644404.1"
"ENST00000645849.1"
"ENST00000645916.1"
"ENST00000642663.1"
"ENST00000647324.1"
"ENST00000647461.1"
"ENST00000645803.1"
"ENST00000645385.1"
"ENST00000645226.1"
"ENST00000644656.1"
"ENST00000646870.1"
"ENST00000643294.1"
"ENST00000645497.1"
"ENST00000645857.1"
"ENST00000644475.1"
"ENST00000645922.1"
"ENST00000642158.1"
"ENST00000643184.1"
"ENST00000643741.1"
"ENST00000646598.1"
"ENST00000646552.1"
"ENST00000643574.1"
"ENST00000642204.1"
"ENST00000642839.1"
"ENST00000647216.1"
"ENST00000645706.1"
"ENST00000644254.1"
"ENST00000647479.2"
"ENST00000644231.1"
"ENST00000645987.1"
"ENST00000644392.1"
"ENST00000642694.1"
"ENST00000647495.2"
"ENST00000643973.1"
"ENST00000646053.2"
"ENST00000647360.1"
"ENST00000645418.1"
"ENST00000642631.1"
"ENST00000646504.1"
"ENST00000644508.1"
"ENST00000707667.1"
"ENST00000707668.1"
"ENST00000642897.1"
"ENST00000642362.1"
"ENST00000643458.1"
"ENST00000644396.1"
"ENST00000646071.2"
"ENST00000643353.1"
"ENST00000707665.1"
"ENST00000643109.1"
"ENST00000647149.1"
"ENST00000645216.1"
"ENST00000647272.1"
"ENST00000645875.1"
"ENST00000646067.1"
"ENST00000645044.1"
"ENST00000645060.1"
"ENST00000645993.1"
"ENST00000644992.2"
"ENST00000643359.1"
"ENST00000643435.1"
"ENST00000646797.1"
"ENST00000642486.2"
"ENST00000646765.1"
"ENST00000643107.1"
"ENST00000644943.1"
"ENST00000642410.1"
"ENST00000645874.1"
"ENST00000643400.1"
"ENST00000647184.1"
"ENST00000647450.1"
"ENST00000646656.1"
"ENST00000707666.1"
"ENST00000645096.1"
"ENST00000643542.1"
"ENST00000644546.2"
"ENST00000643442.1"
"ENST00000645873.1"
"ENST00000643406.1"
"ENST00000642155.1"
"ENST00000646019.1"
"ENST00000646613.1"
"ENST00000647115.1"
"ENST00000642520.1"
"ENST00000643644.1"
"ENST00000646134.1"
"ENST00000646915.1"
"ENST00000643514.1"
"ENST00000646358.1"
"ENST00000647033.1"
"ENST00000644865.1"
"ENST00000642533.1"
"ENST00000643723.1"
"ENST00000643287.1"
"ENST00000642799.1"
"ENST00000646762.2"
"ENST00000644476.1"
"ENST00000642990.1"
"ENST00000643885.1"
"ENST00000645452.1"
"ENST00000644349.1"
"ENST00000645838.1"
"ENST00000646500.1"
"ENST00000643801.1"
"ENST00000643382.1"
"ENST00000645992.1"
"ENST00000644907.1"
"ENST00000635425.1"
"ENST00000634524.1"
"ENST00000634741.1"
"ENST00000635454.2"
"ENST00000634571.1"
"ENST00000635384.1"
"ENST00000634695.1"
"ENST00000634402.1"
"ENST00000634585.1"
"ENST00000635314.1"
"ENST00000646763.1"
"ENST00000645264.1"
"ENST00000645272.2"
"ENST00000646330.1"
"ENST00000643387.1"
"ENST00000646729.1"
"ENST00000646764.1"
"ENST00000647287.1"
"ENST00000646546.1"
"ENST00000643263.1"
"ENST00000645604.1"
"ENST00000642476.1"
"ENST00000643209.2"
"ENST00000643482.1"
"ENST00000645308.4"
"ENST00000644812.1"
"ENST00000642729.1"
"ENST00000645924.1"
"ENST00000642374.1"
"ENST00000642852.1"
"ENST00000643678.1"
"ENST00000644853.1"
"ENST00000646165.2"
"ENST00000642323.1"
"ENST00000647004.1"
"ENST00000644908.1"
"ENST00000643411.1"
"ENST00000643532.1"
"ENST00000642609.1"
"ENST00000644921.1"
"ENST00000644380.1"
"ENST00000643725.1"
"ENST00000646768.1"
"ENST00000643069.2"
"ENST00000645521.1"
